id	Flexion	Lemme	Étiquettes	Métagraphe (β)	Metaphone2	Notes	Sémantique	Étymologie	Sous-dictionnaire	Google 1-grams	Wikipédia	Littérature	Total occurrences	Doublons	Multiples	Fréquence	Indice de fréquence
145946	faut	faillir	v3_i____zz ipre 3sg	fo	FT				*	22690048	54535	113497	11429040	1	1	0.034528371781863	8
145992	faut	falloir	v3__tnqmea ipre 3sg	fo	FT				*	22690048	54535	113497	11429040	1	1	0.034528371781863	8
175205	système	système	nom mas sg	Sistém	SSTM				*	11245178	94957	24027	11364162	1	0	0.034332368293865	8
126041	abord	abord	nom mas sg	abord	APRT				*	11224333	55045	45849	11325227	1	0	0.034214741427976	8
181100	également	également	adv	égalemâ	AKLMNT				*	11019667	269313	20907	11309887	1	0	0.034168397621048	8
139268	côté	côté	nom mas sg	koté	KT				*	11144972	61005	60178	11266155	1	0	0.034036278496890	8
146987	fois	foi	nom fem pl	foi	F/FS				*	22104416	188355	118266	11205519	1	1	0.033853090551851	8
200308	fois	fois	nom fem inv	fois	F/FS				*	22104416	188355	118266	11205519	1	1	0.033853090551851	8
156266	m	m	nom mas inv	m	M				*	22005349	158846	235147	11199671	1	1	0.033835423108376	8
201038	m	m	nom mas inv	m	M	symb			*	22005349	158846	235147	11199671	1	1	0.033835423108376	8
129951	autant	autant	mg adv	otâ	ATNT		@		*	11046806	31665	46583	11125054	1	0	0.033609997043085	8
212272	nouvelle	nouvel	nom adj fem sg	nûvél	NFL		@	lat	*	10920472	104785	40901	11066158	1	0	0.033432065827124	8
167366	quatre	quatre	nb epi pl	katr	KTR		@		*	10895190	103713	43279	11042182	1	0	0.033359631725761	8
129290	art	art	nom mas sg	art	ART				*	10847792	68351	35806	10951949	1	0	0.033087028027551	8
174478	suite	suite	nom fem sg	Suit	ST				*	10761664	127490	34261	10923415	1	0	0.033000823712891	8
158178	mois	mois	nom mas inv	mois	M/MS		temps		*	10753470	90263	38103	10881836	1	0	0.032875209035690	8
164590	point	point	mg negadv	po1t	PNT		@	lat	*	32324726	88651	194961	10869446	1	2	0.032837777499325	8
164589	point	point	nom mas sg	po1t	PNT				*	32324726	88651	194961	10869446	1	2	0.032837777499325	8
147471	français	français	nom adj mas inv	frâSés	FRNK/FRNKS			lat	*	10570397	274625	21056	10866078	1	0	0.032827602405339	8
212272	nouveau	nouvel	nom adj mas sg	nûvo	NF		@	lat	*	10671575	117300	43961	10832836	1	0	0.032727174711082	8
165423	pu	pouvoir	v3_it_xx_a ppas epi inv	pu	P		@	lat	*	10729615	30005	52997	10812617	1	0	0.032666090914975	8
172932	société	société	nom fem sg	SoSiété	SST/SXT				*	10659566	84715	32736	10777017	1	0	0.032558539446485	8
134544	celles	celle	mg prodem fem pl	Sél	SLS		@	lat	*	10598841	32307	28751	10659899	1	0	0.032204713241804	8
145242	etc	etc	loc.adv	etk	ATK	abty		lat	*	10560567	74423	18502	10653492	1	0	0.032185356998584	8
162534	partie	partie	nom fem sg	parti	PRT				*	20999287	245431	59002	10651860	1	1	0.032180426549242	8
162538	partie	partir	v3_i____e_ ppas adj fem sg	parti	PRT				*	20999287	245431	59002	10651860	1	1	0.032180426549242	8
182371	étant	être	v0ei_____a ppre	étâ	ATNT		@	lat	*	10394931	97711	33900	10526542	1	0	0.031801827253505	8
143327	eau	eau	nom fem sg	o	A				*	10208686	99692	44486	10352864	1	0	0.031277127142705	8
160009	nos	no	nom mas pl	no	NS	abr			*	20425847	32691	116011	10287275	1	1	0.031078975646447	8
160202	nos	nos	mg detpos epi pl	nos	NS		@	lat	*	20425847	32691	116011	10287275	1	1	0.031078975646447	8
128241	année	année	nom fem sg	ané	AN		temps		*	10023161	168951	32069	10224181	1	0	0.030888361816308	8
157738	mieux	mieux	mg adv nom	mi2	MKS		@	lat	*	10098500	31346	64100	10193946	1	0	0.030797018595808	8
174487	sujet	sujet	nom adj mas sg	Sujé	SJT				*	10112355	39220	31853	10183428	1	0	0.030765242574865	8
204053	I	I	nb epi sg	i	A		@	lat	*	10004218	120937	20116	10145271	1	0	0.030649966131517	8
152122	in	in	loc.adv	1	AN			lat	*	19961512	127354	9006	10048936	1	1	0.030358927628230	8
201155	in	in	nom mas inv	1	AN	symb			*	19961512	127354	9006	10048936	1	1	0.030358927628230	8
181808	époque	époque	nom fem sg	épok	APK		temps		*	9780696	113327	29757	9923780	1	0	0.029980817752096	8
165496	presque	presque	mg adv	presk	PRSK		@		*	9811522	32750	54948	9899220	1	0	0.029906619323272	8
151643	idée	idée	nom fem sg	idé	AT				*	9781861	34636	46006	9862503	1	0	0.029795693276403	8
165479	prendre	prendre	v3_it_q__a infi	prâdr	PRNTR				*	9746155	45415	51847	9843417	1	0	0.029738032396414	8
134625	cependant	cependant	adv	Sepâdâ	SPNTNT				*	9668483	49637	42130	9760250	1	0	0.029486775852034	8
165166	possible	possible	adj epi sg	poSibl	PSPL				*	9673190	49398	31274	9753862	1	0	0.029467477009879	8
158752	moyen	moyen	nom adj mas sg	moiâ	MN				*	9678832	35519	35218	9749569	1	0	0.029454507390378	8
155300	liberté	liberté	nom fem sg	liberté	LPRT				*	9678052	25289	39510	9742851	1	0	0.029434211582363	8
146282	femme	femme	nom fem sg	fem	FM				*	9564406	74333	88736	9727475	1	0	0.029387759015523	8
160627	objet	objet	nom mas sg	objé	APJT				*	9636263	44572	23826	9704661	1	0	0.029318835442430	8
158742	mouvement	mouvement	nom mas sg	mûvemâ	MFMNT				*	9600333	57450	37755	9695538	1	0	0.029291273868075	8
162501	part	part	nom epi sg	part	PRT				*	19120398	104486	63426	9644155	1	1	0.029136040241517	8
162538	part	partir	v3_i____e_ ipre 3sg	part	PRT				*	19120398	104486	63426	9644155	1	1	0.029136040241517	8
164695	politique	politique	nom adj epi sg	politik	PLTK		polit		*	18998711	150526	45172	9597205	1	1	0.028994199189674	8
137450	contre	contre	mg prep	kôtr	KNTR		@		*	28364676	221715	115727	9567373	1	2	0.028904073475966	8
137449	contre	contre	nom mas sg	kôtr	KNTR				*	28364676	221715	115727	9567373	1	2	0.028904073475966	8
139567	dernier	dernier	nom adj mas sg	dernié	TRN/TRNR				*	9410737	102363	36912	9550012	1	0	0.028851624008425	8
158265	monde	monde	nom mas sg	môd	MNT				*	18685219	219160	107559	9505969	1	1	0.028718565319472	8
172481	seule	seul	nom adj fem sg	S2l	SL				*	9393784	52710	47202	9493696	1	0	0.028681487252821	8
140960	dès	dès	mg prep	dés	TS		@		*	9385061	72769	35294	9493124	1	0	0.028679759178665	8
129303	article	article	nom mas sg	artikl	ARTKL				*	9377132	95377	16232	9488741	1	0	0.028666517659384	8
178901	valeur	valeur	nom fem sg	val2r	FLR				*	9402010	37140	18910	9458060	1	0	0.028573827024419	8
130164	avant	avant	mg prep	avâ	AFNT		@		*	18487085	193336	71563	9375992	1	1	0.028325890678462	8
130163	avant	avant	nom mas sg	avâ	AFNT				*	18487085	193336	71563	9375992	1	1	0.028325890678462	8
224692	lieu	lieu	nom mas sg	li2	L	fxa	zool		*	18436483	129253	67857	9316797	1	1	0.028147056151010	8
155375	lieu	lieu	nom mas sg	li2	L				*	18436483	129253	67857	9316797	1	1	0.028147056151010	8
124448	Jean	Jean	prn mas inv	jeâ	JN/AN				*	9096483	166072	18360	9280915	1	0	0.028038652729877	8
136939	conditions	condition	nom fem pl	kôdiSiô	KNTXNS				*	9206195	31360	19836	9257391	1	0	0.027967584169630	8
144219	enfin	enfin	adv	âf1	ANFN				*	9152422	30899	53517	9236838	1	0	0.027905491323229	8
130283	ait	avoir	v0ait____a spre 3sg	é	AT		@	lat	*	9106076	29537	43451	9179064	1	0	0.027730949791191	8
149255	grands	grand	nom adj mas pl	grâd	KRNTS				*	9062513	61038	50495	9174046	1	0	0.027715789867908	8
160061	nombre	nombre	nom mas sg	nôbr	NMPR				*	18158060	131944	51688	9170846	1	1	0.027706122320178	8
165638	prix	prix	nom mas inv	priks	PRKS				*	9014987	69642	26543	9111172	1	0	0.027525840681676	8
214311	mes	mes	mg detpos epi pl	mes	MS		@		*	8978895	12920	104264	9096079	1	0	0.027480243088588	8
144188	enfants	enfant	nom epi pl	âfâ	ANFNTS				*	8967430	76629	34491	9078550	1	0	0.027427286074791	8
182371	furent	être	v0ei_____a ipsi 3pl!	fur	FRNT		@	lat	*	8949830	84658	40383	9074871	1	0	0.027416171416011	8
140543	donné	donner	v1_itnq__a ppas adj 1jsg mas sg	doné	TN				*	8964308	48987	39087	9052382	1	0	0.027348229703233	8
172799	situation	situation	nom fem sg	SituaSiô	STXN				*	8918670	36799	24120	8979589	1	0	0.027128314140149	8
145956	fit	faire	v3_it_q__a ipsi 3sg	fi	FT				*	8812664	54477	88037	8955178	1	0	0.027054565856516	8
165423	pouvait	pouvoir	v3_it_xx_a iimp 3sg	pûvé	PFT		@	lat	*	8866548	21439	53778	8941765	1	0	0.027014043725987	8
129955	auteur	auteur	nom mas sg	ot2r	ATR				*	8800186	71327	27610	8899123	1	0	0.026885217610274	8
132007	bon	bon	nom adj mas sg	bon	PN				*	8757547	37631	70815	8865993	1	0	0.026785128280187	8
155791	loin	loin	adv	lo1	LN				*	8768493	29349	53723	8851565	1	0	0.026741539724362	8
134003	car	car	mg cjco	kar	KR		@		*	17431892	91475	117755	8820561	1	1	0.026647873271298	8
134002	car	car	nom mas sg	kar	KR	abr			*	17431892	91475	117755	8820561	1	1	0.026647873271298	8
153577	intérêt	intérêt	nom mas sg	1térét	ANTRT				*	8700920	29590	30561	8761071	1	0	0.026468147516790	8
145956	font	faire	v3_it_q__a ipre 3pl!	fô	FNT				*	8669226	55025	36054	8760305	1	0	0.026465833347553	8
127049	agit	agir	v2_i_____a ipre ipsi 3sg	aji	AJT/AKT		@		*	8663747	65963	16953	8746663	1	0	0.026424619383138	8
214650	depuis	depuis	adv	depuis	TPS				*	17143190	230174	78843	8726104	1	1	0.026362508410085	8
139549	depuis	depuis	mg prep	depuis	TPS		@		*	17143190	230174	78843	8726104	1	1	0.026362508410085	8
179951	votre	votre	mg detpos epi sg	votr	FTR		@	lat	*	8569325	16146	101059	8686530	1	0	0.026242951055758	8
146241	façon	façon	nom fem sg	faSon	FKN				*	8595303	45946	25665	8666914	1	0	0.026183688988177	8
214684	rien	rien	mg proneg mas sg	ri1	RN		@		*	17154040	38053	140160	8666127	1	1	0.026181311375657	8
169630	rien	rien	nom mas sg	ri1	RN				*	17154040	38053	140160	8666127	1	1	0.026181311375657	8
134015	caractère	caractère	nom mas sg	karaktér	KRKTR				*	8582831	28533	32146	8643510	1	0	0.026112982960970	8
146016	famille	famille	nom fem sg	famil	FML				*	8358513	160015	36053	8554581	1	0	0.025844318788460	8
165600	principe	principe	nom mas sg	pr1Sip	PRNSP				*	8483525	28708	22181	8534414	1	0	0.025783392090004	8
143239	développement	développement	nom mas sg	dévelopemâ	TFLPMNT				*	8442929	70187	11659	8524775	1	0	0.025754271623577	8
157770	milieu	milieu	nom mas sg	mili2	ML				*	8391502	55593	52879	8499974	1	0	0.025679345107565	8
157574	mettre	mettre	v3__t_q__a infi	métr	MTR				*	8329763	42815	40049	8412627	1	0	0.025415460328964	8
158584	mot	mot	nom mas sg	mot	MT				*	8264050	42815	50218	8357083	1	0	0.025247655869249	8
127956	an	an	nom mas sg	â	AN				*	8202313	69933	18883	8291129	1	0	0.025048401668328	8
163342	petit	petit	nom adj mas sg	petit	PTT				*	8157751	69346	56588	8283685	1	0	0.025025912535422	8
168952	rendre	rendre	v3_itnq__a infi	râdr	RNTR				*	8200012	28698	40939	8269649	1	0	0.024983508254194	8
165423	pourrait	pouvoir	v3_it_xx_a cond 3sg	pûré	PRT		@	lat	*	8205054	30489	29090	8264633	1	0	0.024968354373128	8
147471	française	français	nom adj fem sg	frâSéz	FRNKS			lat	*	8064585	177667	16127	8258379	1	0	0.024949460359534	8
201099	S	S	nom mas inv	s	S	symb			*	8014096	117593	33865	8165554	1	0	0.024669025947663	8
156507	main	main	nom fem sg	ma1	MN				*	8025322	32881	79561	8137764	1	0	0.024585069337850	8
155190	lequel	lequel	mg proint prorel mas sg	lekel	LKL		@		*	8053764	49185	31728	8134677	1	0	0.024575743175400	8
140768	droits	droit	nom adj mas pl	droit	TRTS				*	7993100	39616	21245	8053961	1	0	0.024331891368359	8
157418	membres	membre	nom adj epi pl	membr	MMPRS				*	7938942	83962	19937	8042841	1	0	0.024298296639999	8
149945	générale	général	nom adj fem sg	jénéral	JNRL/KNRL				*	7957609	41489	15685	8014783	1	0	0.024213530373063	8
210824	cela	cela	mg prodem mas sg	Sela	SL		@	lat	*	15854683	59534	113320	8013769	1	1	0.024210466968876	8
134542	cela	celer	v1__t___zz ipsi 3sg	Sela	SL				*	15854683	59534	113320	8013769	1	1	0.024210466968876	8
124031	Europe	Europe	nom fem inv	2rop	ARP		rég astre		*	7835551	119726	28841	7984118	1	0	0.024120888075837	8
166891	père	père	nom mas sg	pér	PR				*	7817476	94888	67683	7980047	1	0	0.024108589142460	8
179824	voit	voir	v3_itnq__a ipre 3sg	voi	FT				*	7850781	39935	37647	7928363	1	0	0.023952446162194	8
146282	femmes	femme	nom fem pl	fem	FMS				*	7803937	48313	40322	7892572	1	0	0.023844317661949	8
155866	lorsque	lorsque	mg cjsub	lorsk	LRSK		@		*	7767409	47197	36629	7851235	1	0	0.023719434093045	8
171098	rôle	rôle	nom mas sg	rol	RL				*	7689717	92212	17082	7799011	1	0	0.023561659714100	8
200901	chef	chef	nom epi sg	kef	XF				*	7626452	79033	26103	7731588	1	0	0.023357967504549	8
155788	lois	loi	nom fem pl	loi	L/LS		droit sc		*	7681628	19454	29460	7730542	1	0	0.023354807424885	8
222035	lorsqu	lorsqu	mg cjsub	lorsk	LRSK		@		*	7653657	35207	35139	7724003	1	0	0.023335052395321	8
178470	tête	tête	nom fem sg	tét	TT				*	7569121	67883	75252	7712256	1	0	0.023299563431828	8
180327	yeux	yeux	nom mas pl	i2	AKS				*	7522217	21432	99426	7643075	1	0	0.023090560113243	8
165422	pouvoir	pouvoir	nom mas sg	pûvoir	PFR				*	15083111	83933	53178	7610111	1	1	0.022990972287195	8
165423	pouvoir	pouvoir	v3_it_xx_a infi	pûvoir	PFR		@	lat	*	15083111	83933	53178	7610111	1	1	0.022990972287195	8
148550	gens	gens	nom epi pl	jâ	JNS/KNS			lat	*	7504662	23829	51724	7580215	1	0	0.022900653222533	8
147155	forme	forme	nom fem sg	form	FRM				*	14970904	116002	38419	7562663	1	1	0.022847626723236	8
139707	devait	devoir	v3__t_q__a iimp 3sg	devé	TFT				*	7494112	25992	38621	7558725	1	0	0.022835729597312	8
149255	grandes	grand	nom adj fem pl	grâd	KRNTS				*	7453675	49796	30807	7534278	1	0	0.022761872553767	8
145517	existence	existence	nom fem sg	eksistâS	AKSSTNS				*	7470100	27762	22409	7520271	1	0	0.022719555884690	8
179955	veut	vouloir	v3_itnq__a ipre 3sg	v2	FT				*	7440328	31359	40796	7512483	1	0	0.022696027490404	8
172451	service	service	nom mas sg	ServiS	SRFS				*	7396786	73942	22036	7492764	1	0	0.022636454248630	8
124656	Louis	Louis	prn mas inv	lûis	LS				*	7329218	107230	19230	7455678	1	0	0.022524413412662	8
177358	travaux	travail	nom mas pl	travo	TRF				*	7350089	57270	19733	7427092	1	0	0.022438052000352	8
155865	lors	lors	mg adv loc.adv loc.prep loc.cj	lors	LRS		@	lat	*	7192531	197663	16243	7406437	1	0	0.022375651000867	8
158752	moyens	moyen	nom adj mas pl	moiâ	MNS				*	7332572	23171	20890	7376633	1	0	0.022285609878201	8
135669	cinq	cinq	nb epi pl	S1k	SNK		@		*	7277457	65356	30111	7372924	1	0	0.022274404586161	8
150502	heures	heure	nom fem pl	2r	HRS		temps		*	7276623	42082	40199	7358904	1	0	0.022232048642671	8
156526	maison	maison	nom fem sg	mézon	MSN				*	7207086	63186	57863	7328135	1	0	0.022139092150144	8
131253	besoin	besoin	nom mas sg	bezo1	PSN				*	7253908	21348	39280	7314536	1	0	0.022098008093402	8
157272	matière	matière	nom fem sg	matiér	MTR				*	7254714	27015	18125	7299854	1	0	0.022053652175976	8
162538	partir	partir	v3_i____e_ infi	partir	PRTR				*	7155971	128391	14319	7298681	1	0	0.022050108415512	8
172701	simple	simple	nom adj epi sg	S1pl	SMPL				*	7224746	49307	24527	7298580	1	0	0.022049803283536	8
163241	personnes	personne	nom fem pl	person	PRSNS				*	7188325	81253	21380	7290958	1	0	0.022026776393288	8
139707	doivent	devoir	v3__t_q__a ipre spre 3pl	doiv	TFNT				*	7179132	31837	18810	7229779	1	0	0.021841947986244	8
182245	étude	étude	nom fem sg	étud	ATT		édu		*	7162636	37988	13353	7213977	1	0	0.021794208427113	8
175451	t	t	nom mas inv	t	T				*	14303325	44727	54353	7201203	1	1	0.021755616785020	8
201139	t	t	nom fem inv	t	T	symb			*	14303325	44727	54353	7201203	1	1	0.021755616785020	8
132007	bonne	bon	nom adj fem sg	bon	PN				*	7117567	32657	47953	7198177	1	0	0.021746474910198	8
155216	lettre	lettre	nom fem sg	létr	LTR				*	7121990	23723	29925	7175638	1	0	0.021678382141988	8
182371	seront	être	v0ei_____a ifut 3pl!	Serô	SRNT		@	lat	*	7038874	28900	19818	7087592	1	0	0.021412385608429	8
139278	cœur	cœur	nom mas sg	k2r	KR				*	6960024	30730	72926	7063680	1	0	0.021340144858020	8
154181	jeune	jeune	nom adj epi sg	jeun	JN/AN				*	6870983	75493	75266	7021742	1	0	0.021213445602808	8
151643	idées	idée	nom fem pl	idé	ATS				*	6962325	18366	35046	7015737	1	0	0.021195303845272	8
164164	place	place	nom fem sg	plaS	PLS				*	13524776	150954	53504	6864617	1	1	0.020738753903748	8
179146	vient	venir	v3_i__e_e_ ipre 3sg	vi	FNT				*	6754226	38830	39676	6832732	1	0	0.020642425853950	8
155827	long	long	adj mas sg	lôg	LNK				*	6715890	68730	27958	6812578	1	0	0.020581538429907	8
164490	plutôt	plutôt	adv	plutot	PLTT				*	6741654	39697	29107	6810458	1	0	0.020575133679536	8
165709	production	production	nom fem sg	produkSiô	PRTKXN				*	6722377	70586	6841	6799804	1	0	0.020542946787814	8
144568	ensuite	ensuite	adv	âsuit	ANST				*	6672016	85690	23325	6781031	1	0	0.020486231514837	8
140056	dit	dire	v3__t_q__a ppas adj mas sg	di	TT				*	26702997	89587	293881	6771617	2	1	0.020457790797861	8
140056	dit	dire	v3__t_q__a ipre ipsi 3sg	di	TT				*	26702997	89587	293881	6771617	2	1	0.020457790797861	8
157895	ministre	ministre	nom epi sg	ministr	MNSTR				*	6680373	68384	19370	6768127	1	0	0.020447247128618	8
180125	vérité	vérité	nom fem sg	vérité	FRT				*	6711753	11318	39462	6762533	1	0	0.020430347046744	8
175766	tard	tard	adv	tard	TRT				*	6633441	93128	27628	6754197	1	0	0.020405163084909	8
212272	nouvelles	nouvel	nom adj fem pl	nûvél	NFLS		@	lat	*	6666267	50291	23375	6739933	1	0	0.020362069990904	8
130283	eut	avoir	v0ait____a ipsi 3sg	2	AT		@	lat	*	6626777	37084	53126	6716987	1	0	0.020292747631467	8
140378	dix	dix	nb epi pl	diks	TKS		@		*	6657785	30392	25771	6713948	1	0	0.020283566482233	8
180912	économique	économique	nom adj epi sg	ékonomik	AKNMK		écono		*	6646532	44659	3925	6695116	1	0	0.020226672963845	8
127849	amour	amour	nom mas sg	amûr	AMR		affect		*	6594688	37118	62991	6694797	1	0	0.020225709230180	8
166373	présence	présence	nom fem sg	prézâS	PRSNS				*	6604822	44842	20233	6669897	1	0	0.020150483624410	8
162532	particulier	particulier	nom adj mas sg	partikulié	PRTKL/PRTKLR				*	6548305	58630	13343	6620278	1	0	0.020000579233539	8
134695	chacun	chacun	mg proind mas sg	kak1	XKN		@		*	6527915	25282	31632	6584829	1	0	0.019893483952457	8
164931	population	population	nom fem sg	populaSiô	PPLXN				*	6430990	98605	13822	6543417	1	0	0.019768373800403	8
176217	texte	texte	nom mas sg	tekst	TKST				*	6431262	45672	5747	6482681	1	0	0.019584883744498	8
144188	enfant	enfant	nom epi sg	âfâ	ANFNT				*	6376520	35753	44851	6457124	1	0	0.019507673270335	8
154913	langue	langue	nom fem sg	lâg	LNK				*	6338783	69447	20595	6428825	1	0	0.019422178916211	8
156825	manière	manière	nom fem sg	maniér	MNR				*	12742332	52364	42434	6418565	1	1	0.019391182341304	8
136540	comment	comment	mg advint	komâ	KMNT		@		*	6355199	15674	38996	6409869	1	0	0.019364910780349	8
165794	projet	projet	nom mas sg	projé	PRJT				*	6292938	75788	12104	6380830	1	0	0.019277180805813	8
179178	vers	ver	nom mas pl	vé	FRS		zool		*	18833218	205291	101928	6380146	1	2	0.019275114367485	8
179288	vers	vers	mg prep	vers	FRS		@		*	18833218	205291	101928	6380146	1	2	0.019275114367485	8
179287	vers	vers	nom mas inv	vers	FRS		litt poés		*	18833218	205291	101928	6380146	1	2	0.019275114367485	8
156481	mai	mai	nom mas sg	mé	M				*	6204433	163726	9710	6377869	1	0	0.019268235303054	8
130095	autorité	autorité	nom fem sg	otorité	ATRT				*	6319599	19989	20671	6360259	1	0	0.019215033579455	8
165473	premiers	premier	nom adj mas pl	premié	PRMRS				*	6248313	71822	24477	6344612	1	0	0.019167762292167	8
172898	sociale	social	adj fem sg	SoSial	SSL/SXL			lat	*	6297461	29071	7499	6334031	1	0	0.019135795941378	8
161846	paix	paix	nom fem inv	péks	PKS				*	6255468	27401	27184	6310053	1	0	0.019063355797797	8
123319	Angleterre	Angleterre	nom fem inv	âgletér	ANKLTR		pays île		*	6201183	62249	36466	6299898	1	0	0.019032676439300	8
170341	réalité	réalité	nom fem sg	réalité	RLT				*	6251812	24835	13773	6290420	1	0	0.019004042371369	8
151976	importance	importance	nom fem sg	1portâS	AMPRTNS				*	6242943	29112	13920	6285975	1	0	0.018990613543351	8
159986	niveau	niveau	nom mas sg	nivo	NF				*	6196238	81430	5699	6283367	1	0	0.018982734491951	8
143326	e	e	nom mas inv	e	A				*	5804358	425316	9238	6238912	1	0	0.018848431106228	8
169296	reste	reste	nom mas sg	rest	RST				*	12308667	87276	54011	6224977	1	1	0.018806331956975	8
155826	longtemps	longtemps	adv	lôgtemps	LNKTMPS		temps		*	6157666	28625	33720	6220011	1	0	0.018791329131342	8
163342	petite	petit	nom adj fem sg	petit	PTT				*	6103118	56657	42839	6202614	1	0	0.018738770903889	8
138204	coup	coup	nom mas sg	kûp	KP			grec	*	6097531	33183	58598	6189312	1	0	0.018698584116421	8
139567	dernière	dernier	nom adj fem sg	derniér	TRNR				*	6094825	55415	24217	6174457	1	0	0.018653705547196	8
